year	month	day	hour	min	sec	rloc	lat	lon	depth	age	nsta	rms	mag
2021	3	11	3	0	16.1	R	6.867	-73.149	151.6	FUN	5	0.6	3.0
2021	3	11	6	40	59.2	L	10.505	-67.889	7.2	FUN	8	0.4	2.6
2021	3	11	9	51	20.5	L	10.556	-62.439	25.5	FUN	12	0.5	3.8
2021	3	12	2	36	9.4	R	7.194	-73.294	115.7	FUN	5	0.5	3.5
2021	3	12	3	22	3.2	R	6.833	-73.177	145.6	FUN	7	0.5	3.2
2021	3	12	3	26	3.0	R	6.785	-73.069	150.0	FUN	6	0.4	3.8
2021	3	12	3	41	45.1	R	6.843	-73.146	156.2	FUN	10	0.5	3.1
2021	3	12	11	54	44.2	L	9.825	-68.584	18.3	FUN	4	0.4	1.6
2021	3	12	15	50	23.2	R	7.056	-73.31	19.3	FUN	5	0.6	3.6
2021	3	12	18	48	7.2	L	10.345	-68.012	26.7	FUN	3	0.5	2.2
2021	3	12	19	37	14.2	L	10.156	-62.633	16.0	FUN	3	0.2	3.2
2021	3	12	22	47	50.8	L	9.588	-70.126	5.0	FUN	5	0.3	2.5
2021	3	13	2	40	46.2	L	9.857	-69.69	11.5	FUN	5	0.3	2.7
2021	3	13	6	48	34.3	L	9.942	-68.108	8.8	FUN	3	0.5	1.3
2021	3	13	10	0	24.7	R	10.515	-73.394	0.0	FUN	4	0.4	3.2
2021	3	13	11	12	52.8	R	7.042	-73.177	20.5	FUN	7	0.4	3.8
2021	3	13	11	12	49.3	R	6.814	-73.094	163.2	FUN	12	0.6	4.0
2021	3	13	17	3	16.5	L	9.912	-68.624	5.0	FUN	4	0.3	1.9
2021	3	14	3	59	23.5	L	10.152	-67.997	2.4	FUN	4	0.4	2.0
2021	3	14	4	43	35.4	L	10.964	-69.709	8.8	FUN	5	0.3	2.6
2021	3	14	5	2	30.2	L	6.079	-65.558	34.9	FUN	4	0.3	2.9
2021	3	14	7	52	3.9	R	6.817	-73.161	155.9	FUN	12	0.4	3.3
2021	3	14	20	7	17.6	L	10.677	-65.837	2.2	FUN	5	0.4	2.2
2021	3	14	23	44	58.9	R	11.595	-60.96	10.3	FUN	4	0.4	3.1
2021	3	15	1	44	21.0	L	10.522	-70.877	7.2	FUN	4	0.2	2.4
2021	3	15	2	59	9.8	R	6.995	-73.489	12.8	FUN	4	0.6	2.6
2021	3	15	6	47	35.1	L	10.987	-60.833	91.2	FUN	5	0.7	2.8
2021	3	15	8	0	1.9	L	11.396	-70.231	5.6	FUN	6	0.3	2.4
2021	3	15	9	16	6.9	R	7.056	-73.454	0.0	FUN	3	0.4	2.6
2021	3	15	9	45	8.2	R	6.843	-73.171	154.6	FUN	6	0.6	2.9
2021	3	15	11	11	45.3	R	11.028	-61.44	52.8	FUN	6	0.4	3.4
2021	3	15	17	8	56.4	L	11.946	-69.584	18.1	FUN	13	0.4	3.7
2021	3	15	23	6	49.0	R	5.481	-73.79	158.4	FUN	6	1.3	3.8
2021	3	16	18	19	44.4	R	6.89	-73.316	24.0	FUN	3	0.6	2.9
2021	3	16	22	47	4.7	R	11.493	-62.228	4.7	FUN	6	0.3	3.3
2021	3	16	23	10	40.1	R	7.245	-72.044	17.7	FUN	3	0.3	3.1
2021	3	17	0	9	59.4	R	7.022	-73.505	0.0	FUN	4	0.4	3.1
2021	3	17	1	11	53.2	R	10.922	-65.544	35.6	FUN	3	0.5	2.1
2021	3	17	5	30	3.0	R	6.568	-72.943	13.4	FUN	5	0.2	3.4
2021	3	17	8	18	2.8	L	10.863	-62.304	24.8	FUN	10	0.4	3.6
2021	3	17	8	19	46.2	R	7.021	-73.386	0.0	FUN	3	0.5	3.2
2021	3	17	9	14	10.5	R	6.986	-73.515	2.5	FUN	3	0.3	3.1
2021	3	17	10	31	8.1	R	6.799	-73.05	142.7	FUN	3	0.6	2.9
2021	3	17	18	33	53.8	R	11.748	-72.85	82.5	FUN	4	0.4	3.6
2021	3	18	9	1	21.2	R	10.228	-73.263	103.4	FUN	5	0.2	3.4
2021	3	18	9	45	15.6	R	7.842	-72.657	5.0	FUN	5	0.4	3.0
2021	3	18	12	58	40.5	R	11.76	-68.789	44.8	FUN	6	0.5	3.1
2021	3	18	15	8	47.9	R	6.816	-73.154	163.1	FUN	9	0.3	3.8
2021	3	18	15	49	26.9	R	6.772	-73.168	159.8	FUN	3	0.3	3.0
2021	3	18	17	25	16.4	L	10.112	-62.011	6.0	FUN	6	0.3	3.5
2021	3	18	18	31	47.3	R	6.875	-73.137	155.5	FUN	8	1.5	3.6
2021	3	18	21	26	24.8	L	10.483	-68.15	8.2	FUN	4	0.5	2.1
2021	3	18	23	32	28.4	L	10.565	-68.675	3.9	FUN	4	0.4	2.2
2021	3	19	2	44	40.2	R	6.776	-73.036	155.9	FUN	6	0.3	3.5
2021	3	19	8	0	2.2	R	6.768	-73.027	162.0	FUN	7	0.4	3.4
2021	3	19	8	10	44.8	R	6.82	-73.061	154.1	FUN	8	0.5	3.4
2021	3	19	17	25	27.6	L	9.48	-73.06	5.0	FUN	4	0.3	3.5
2021	3	19	17	48	18.9	R	6.696	-73.026	173.2	FUN	9	0.5	4.1
2021	3	20	0	59	17.6	L	10.827	-62.285	31.3	FUN	6	0.5	3.5
2021	3	20	2	26	33.1	R	11.741	-61.721	98.7	FUN	7	0.4	4.1
2021	3	20	5	16	51.9	L	10.599	-65.441	11.2	FUN	5	0.3	3.0
2021	3	20	8	11	4.2	L	9.383	-70.58	5.0	FUN	6	0.5	2.9
2021	3	20	15	27	44.9	R	12.101	-71.964	21.9	FUN	9	0.4	3.4
2021	3	20	17	7	35.5	L	9.405	-70.583	5.7	FUN	9	0.3	3.1
2021	3	20	17	10	59.1	L	10.244	-62.465	13.2	FUN	13	0.4	4.3
2021	3	21	5	24	41.5	R	6.762	-73.051	157.6	FUN	5	0.3	3.3
2021	3	21	7	43	43.5	R	6.8	-73.099	151.4	FUN	8	0.4	3.7
2021	3	21	8	29	26.9	L	9.888	-69.977	5.0	FUN	8	0.5	3.2
2021	3	21	10	36	2.9	L	6.789	-73.072	165.5	FUN	12	0.4	4.2
2021	3	21	16	44	42.9	R	6.854	-73.147	147.8	FUN	10	0.4	4.1
2021	3	21	23	36	15.3	R	6.798	-73.038	142.6	FUN	8	0.5	3.5
2021	3	22	0	52	32.8	R	6.744	-73.017	150.7	FUN	7	0.4	3.5
2021	3	22	11	58	51.3	L	10.0	-63.866	82.6	FUN	4	0.3	2.4
2021	3	22	13	3	58.3	L	9.798	-69.553	5.0	FUN	4	0.4	2.6
2021	3	22	14	31	59.2	L	10.33	-69.054	11.6	FUN	7	0.5	3.2
2021	3	22	17	32	41.5	L	9.42	-61.068	55.0	FUN	4	0.3	3.2
2021	3	22	18	13	11.5	R	6.997	-73.367	20.8	FUN	4	0.6	3.0
2021	3	22	21	0	26.7	R	6.936	-73.125	127.0	FUN	4	0.3	3.3
2021	3	22	22	33	28.1	L	10.393	-69.027	9.1	FUN	4	0.5	3.1
2021	3	22	23	41	35.3	L	10.333	-69.045	5.0	FUN	4	0.6	2.5
2021	3	23	2	48	43.1	L	7.485	-71.862	5.0	FUN	11	0.8	4.6
2021	3	23	8	27	33.7	R	7.02	-73.315	33.2	FUN	3	0.5	2.6
2021	3	23	11	7	59.8	R	8.148	-72.535	69.6	FUN	5	0.5	3.2
2021	3	23	19	23	42.5	L	8.847	-61.23	35.0	FUN	6	0.5	3.7
2021	3	23	20	50	52.0	R	6.682	-72.917	165.7	FUN	3	0.3	3.1
2021	3	24	1	6	13.6	R	7.011	-73.303	0.1	FUN	3	0.4	2.7
2021	3	24	11	17	44.7	L	12.215	-70.164	5.4	FUN	7	0.3	2.8
2021	3	24	12	12	7.1	R	6.696	-73.026	171.5	FUN	6	0.4	4.0
2021	3	24	16	19	0.5	R	6.784	-73.095	139.1	FUN	9	0.5	4.1
2021	3	24	21	37	43.3	L	11.789	-69.06	45.4	FUN	7	0.4	3.0
2021	3	25	1	57	30.1	R	6.929	-73.1	144.9	FUN	16	0.5	4.7
2021	3	25	4	30	40.9	L	10.328	-69.169	5.0	FUN	6	0.6	2.0
2021	3	25	6	48	18.1	L	10.512	-62.772	1.8	FUN	13	0.4	3.9
2021	3	25	14	58	6.8	R	6.778	-73.102	158.4	FUN	8	0.3	3.6
2021	3	25	16	23	18.5	L	10.06	-69.076	4.1	FUN	5	0.3	1.9
2021	3	25	17	14	44.6	L	10.606	-67.493	2.8	FUN	3	0.2	1.7
2021	3	25	18	37	44.6	R	10.349	-72.903	8.8	FUN	4	0.5	3.1
2021	3	25	22	49	39.6	L	10.102	-69.109	2.9	FUN	5	0.3	2.2
2021	3	26	1	34	35.9	L	7.387	-72.038	2.1	FUN	10	0.4	3.2
2021	3	26	1	50	26.3	L	8.052	-72.289	84.5	FUN	7	0.5	2.7
2021	3	26	2	9	46.3	R	7.446	-73.724	22.0	FUN	5	0.6	2.9
2021	3	26	8	26	11.3	R	7.736	-73.466	107.7	FUN	9	0.5	3.2
2021	3	26	9	45	51.9	L	9.663	-70.668	3.2	FUN	10	0.4	3.0
2021	3	26	15	21	15.5	L	7.612	-71.998	16.2	FUN	5	0.2	3.2
2021	3	26	16	20	9.5	L	9.63	-69.684	9.0	FUN	8	0.3	3.6
2021	3	27	0	36	24.8	L	9.079	-70.634	10.4	FUN	3	0.4	2.4
2021	3	27	5	55	57.1	L	10.316	-66.423	8.0	FUN	3	0.5	1.9
2021	3	27	6	59	53.3	R	6.867	-73.197	115.8	FUN	6	0.5	3.0
2021	3	27	20	32	1.5	L	10.864	-62.291	32.8	FUN	5	0.4	3.5
2021	3	28	0	10	32.2	L	7.411	-71.928	4.9	FUN	7	0.4	3.1
2021	3	28	3	50	38.3	L	11.123	-62.229	18.1	FUN	13	0.5	4.0
2021	3	28	4	23	40.0	L	9.876	-69.636	3.3	FUN	6	0.5	2.4
2021	3	28	6	43	34.0	L	10.392	-67.603	1.8	FUN	5	0.2	1.8
2021	3	28	8	17	21.1	R	6.818	-73.102	149.8	FUN	9	0.5	3.9
2021	3	28	11	26	53.3	R	9.239	-73.635	1.3	FUN	9	0.4	3.1
2021	3	28	13	24	16.1	R	6.697	-73.521	34.6	FUN	10	0.6	3.9
2021	3	28	15	1	18.5	R	5.187	-73.086	5.0	FUN	14	0.4	4.7
2021	3	28	15	12	3.8	R	5.15	-73.162	5.0	FUN	11	0.6	4.0
2021	3	28	19	18	21.3	R	7.062	-73.368	5.0	FUN	4	0.5	2.9
2021	3	29	0	57	46.3	L	10.251	-68.093	22.8	FUN	3	0.4	1.7
2021	3	29	1	35	50.1	R	11.571	-60.999	9.0	FUN	3	0.5	3.2
2021	3	29	2	29	53.5	L	9.387	-69.65	5.0	FUN	5	0.4	2.3
2021	3	29	7	56	5.9	R	7.034	-73.361	5.0	FUN	4	0.6	2.5
2021	3	29	11	46	33.4	L	10.024	-69.325	2.7	FUN	3	0.5	1.9
2021	3	30	0	10	9.9	L	9.302	-63.415	4.0	FUN	4	0.3	2.4
2021	3	30	1	40	26.5	L	9.615	-69.312	2.4	FUN	5	0.3	2.4
2021	3	30	5	58	29.6	R	6.844	-73.1	150.0	FUN	12	0.5	3.6
2021	3	30	6	12	3.3	L	10.828	-63.67	16.9	FUN	5	0.5	2.4
